customerID,tenure,MonthlyCharges,ChurnRisk,ChurnProbability
7245-NIIWQ,3,69.85,1,0.88443696
0002-ORFBO,9,65.6,1,0.8214297
3324-OIRTO,71,104.65,1,0.9289047
5414-OFQCB,57,90.45,0,0.19225658
4967-WPNCF,72,63.7,0,0.14355145
8552-OBVRU,48,104.5,1,0.9243859
8499-BRXTD,18,20.1,1,0.92471707
9154-QDGTH,43,104.3,1,0.91313493
8197-BFWVU,72,93.25,0,0.16080944
2577-GVSIL,35,73.45,1,0.9576676
9367-OIUXP,4,20.7,1,0.9744598
6770-UAYGJ,49,25.25,0,0.14750312
6463-HHXJR,71,100.5,0,0.17464763
7928-VJYAB,11,90.6,1,0.95922744
1187-WILMM,63,89.4,0,0.09888332
9776-OJUZI,65,95.45,1,0.9740123
1306-RPWXZ,49,20.45,0,0.22415116
8949-JTMAY,29,98.6,1,0.95227134
2774-LVQUS,15,83.05,1,0.91733336
3097-PYWXL,4,19.95,1,0.93061644
2266-SJNAT,72,109.15,1,0.9566781
0869-PAPRP,26,85.7,1,0.96133775
4238-JSSWH,35,102.05,1,0.98585933
2972-YDYUW,57,94.7,1,0.92359275
1104-FEJAM,28,64.4,1,0.9635446
2809-ILCYT,25,26.8,1,0.8811783
5499-ECUTN,47,66.05,1,0.8897362
4981-FLTMF,57,65.2,1,0.99178517
9121-PHQSR,16,85.05,1,0.9458044
3113-IWHLC,5,55.8,1,0.91445166
3211-ILJTT,17,70.4,1,0.9792311
4612-THJBS,56,104.75,1,0.95892566
4277-BWBML,72,19.95,0,0.2296556
4094-NSEDU,21,94.25,1,0.8688998
0234-TEVTT,48,45.0,1,0.9616312
4304-TSPVK,68,114.9,0,0.16124031
1552-AAGRX,30,106.4,1,0.9894092
2637-FKFSY,3,46.1,1,0.91754293
9796-MVYXX,14,39.7,0,0.11927016
7874-ECPQJ,4,20.05,1,0.9840964
0020-INWCK,71,95.75,0,0.26861286
7089-RKVSZ,8,24.4,1,0.9159262
2683-JXWQQ,61,33.6,1,0.9900738
9548-ZMVTX,72,90.45,0,0.35629064
8739-XNIKG,5,84.0,1,0.8688998
9755-JHNMN,49,67.4,0,0.18918772
3981-QSVQI,8,19.7,1,0.9840964
2789-HQBOU,3,80.35,1,0.88443696
9424-CMPOG,9,19.6,0,0.16323856
5067-WJEUN,67,54.2,0,0.2214699
3450-WXOAT,46,45.2,1,0.97248816
9251-WNSOD,67,75.1,1,0.91889703
6974-DAFLI,55,19.7,1,0.92471707
2616-UUTFK,33,72.75,1,0.98313266
7064-JHXCE,62,20.05,0,0.22415116
5103-MHMHY,1,45.95,1,0.97707593
7989-AWGEH,49,39.2,1,0.8892625
4373-VVHQL,1,44.75,1,0.9350587
4559-UWIHT,14,82.65,1,0.8560817
7268-IGMFD,18,93.9,1,0.98607856
1846-XWOQN,1,70.15,1,0.9082823
0235-KGSLC,1,85.55,1,0.9789281
6650-BWFRT,72,117.15,0,0.08583475
9570-KYEUA,64,99.25,0,0.15878275
6993-YGFJV,69,112.55,0,0.11146365
2712-SYWAY,1,25.7,1,0.93521756
0730-BGQGF,71,90.3,0,0.15724404
5498-IBWPI,66,49.4,1,0.8906476
9101-NTIXF,2,19.4,1,0.9744598
0013-SMEOE,71,109.7,0,0.16030224
9314-QDMDW,11,61.25,1,0.82706904
9308-ANMVE,47,55.3,1,0.91192514
2884-GBPFB,35,70.3,1,0.88443696
3757-NJYBX,32,106.35,1,0.9838663
3413-DHLPB,60,103.75,1,0.9744106
7649-PHJVR,11,19.5,1,0.92471707
6114-TCFID,29,39.5,1,0.9108726
3787-TRIAL,21,26.05,1,0.90799767
2573-GYRUU,48,91.05,1,0.9512381
5156-UMKOW,3,29.65,1,0.9669038
1247-QBVSH,43,50.2,1,0.9705358
6734-GMPVK,5,105.3,1,0.94969213
9822-OAOVB,1,55.45,1,0.9350587
6161-ERDGD,71,85.45,1,0.9004886
1226-JZNKR,8,19.8,1,0.92471707
7318-EIVKO,8,59.25,1,0.89052063
3771-PZOBW,20,90.7,1,0.9458044
5136-KCKGI,33,103.7,1,0.8068444
8231-BSWXX,71,79.05,1,0.86287504
6486-LHTMA,31,90.7,1,0.79696196
4083-BFNYK,38,95.0,1,0.9499052
3722-WPXTK,1,88.35,1,0.89762115
7389-KBFIT,2,30.25,1,0.90530026
7176-WIONM,12,49.85,1,0.9836092
5141-ZUVBH,9,93.0,1,0.99038357
1089-HDMKP,11,54.55,1,0.95116365
7623-HKYRK,6,19.7,1,0.9744598
0310-SUCIN,71,84.8,1,0.9512001
5197-PYEPU,42,94.45,1,0.7977766
2929-ERCFZ,8,94.2,1,0.8920071
7548-SEPYI,5,96.25,1,0.8888982
8835-VSDSE,2,70.7,1,0.88443696
6619-RPLQZ,45,20.85,0,0.16323856
3275-RHRNE,28,60.0,1,0.9285084
3503-TYDAY,43,80.45,1,0.9523744
6901-GOGZG,60,84.95,0,0.06898519
1623-NLDOT,42,33.55,1,0.88139075
7021-XSNYE,7,49.65,0,0.17771581
9621-OUPYD,25,20.2,1,0.9557722
9898-KZQDZ,40,94.55,1,0.95227134
8982-NHAVY,27,100.5,1,0.95471424
4307-KWMXE,10,35.75,1,0.98140955
0141-YEAYS,27,86.45,1,0.97343653
2450-ZKEED,11,53.8,1,0.94820064
3694-DELSO,4,38.55,1,0.9872067
3893-JRNFS,68,39.9,1,0.98381895
9603-OAIHC,1,70.05,1,0.9082823
1133-KXCGE,18,20.1,1,0.92471707
5236-PERKL,57,112.95,0,0.14538875
0142-GVYSN,26,20.3,1,0.93061644
1049-FYSYG,17,35.65,1,0.96812004
7854-FOKSF,1,35.9,1,0.9742286
2519-FAKOD,38,99.25,1,0.97130144
8406-LNMHF,59,82.95,1,0.8369851
1821-BUCWY,30,55.65,0,0.11170889
8263-JQAIK,2,24.45,1,0.90799767
0023-UYUPN,50,25.2,1,0.9159262
8314-DPQHL,9,50.8,1,0.90853477
1465-WCZVT,3,19.65,1,0.9744598
9481-SFCQY,14,59.8,1,0.97213566
6360-SVNWV,31,73.55,1,0.95945543
0567-GGCAC,7,61.4,1,0.9685979
7089-IVVAZ,8,103.35,1,0.9798218
8884-MRNSU,17,19.9,1,0.958358
2171-UDMFD,32,19.45,1,0.9730215
9050-IKDZA,2,81.5,1,0.9641534
2205-YMZZJ,7,84.8,1,0.85288155
9802-CAQUT,72,109.55,0,0.18099071
1254-IZEYF,31,99.95,1,0.8652262
0187-WZNAB,27,74.4,1,0.95891
9492-TOKRI,18,90.0,1,0.95080173
1475-VWVDO,7,74.9,1,0.88443696
9221-OTIVJ,14,104.85,1,0.8652262
1357-MVDOZ,11,59.65,1,0.98338366
7602-MVRMB,72,110.45,0,0.12542893
3325-FUYCG,28,106.1,1,0.8900156
5908-QMGOE,15,74.2,1,0.9512381
1197-BVMVG,4,74.45,1,0.85996425
5406-KGRMX,71,24.55,0,0.14750312
8481-YYXWG,5,89.35,1,0.93053424
5968-HYJRZ,47,24.55,0,0.14750312
5198-EFNBM,57,90.65,1,0.7894563
7516-GMHUV,50,105.05,0,0.08877282
7140-ADSMJ,8,20.45,1,0.9730215
2230-XTUWL,48,19.55,0,0.16323856
7706-YLMQA,70,19.7,1,0.958358
2585-KTFRE,1,70.45,1,0.9951498
7994-UYIVZ,8,85.65,1,0.9742484
2609-IAICY,1,77.15,1,0.888221
1740-CSDJP,1,35.25,1,0.99032557
7717-BICXI,60,20.55,0,0.16323856
6559-RAKOZ,49,97.95,1,0.8613069
2636-OHFMN,4,48.55,1,0.89700174
4716-MRVEN,29,20.0,1,0.92471707
2143-LJULT,67,25.25,0,0.16297373
1323-OOEPC,53,98.4,1,0.95080173
3200-MNQTF,67,70.9,0,0.16705137
6164-HXUGH,6,19.85,1,0.9744598
5630-IXDXV,47,106.35,1,0.8652262
0320-DWVTU,53,99.5,0,0.12564692
9135-MGVPY,69,84.7,0,0.08977625
1212-GLHMD,3,86.05,1,0.85745573
7878-JGDKK,4,44.55,1,0.9705358
1088-AUUZZ,56,75.85,0,0.11277379
0397-GZBBC,59,93.85,1,0.97130144
6614-YWYSC,61,25.0,0,0.20911789
9588-OZDMQ,2,45.0,1,0.91754293
7641-EUYET,46,100.7,1,0.8051534
6476-EPYZR,12,20.5,1,0.9744598
9921-ZVRHG,14,80.45,1,0.85996425
1174-FGIFN,28,90.45,1,0.8680467
6620-HVDUJ,24,60.45,1,0.9927073
4701-MLJPN,31,55.25,1,0.95262307
1032-MAELW,68,78.45,1,0.8352383
7641-TQFHN,39,100.55,0,0.2218522
1552-TKMXS,42,20.35,1,0.9884002
9206-GVPEQ,13,54.45,1,0.9323221
8622-ZLFKO,6,90.75,1,0.8560817
1596-BBVTG,35,75.35,1,0.98139805
6188-UXBBR,38,20.25,1,0.94602734
2333-KWEWW,18,20.05,0,0.22415116
5702-SKUOB,4,19.6,1,0.9744598
1134-YWTYF,27,53.8,1,0.95116365
6061-GWWAV,41,70.2,1,0.844062
0679-TDGAK,50,75.5,1,0.9107364
6585-WCEWR,72,20.35,0,0.16323856
9067-YGSCA,70,26.05,1,0.9580493
9067-SQTNS,44,20.6,1,0.958358
8433-WXGNA,2,75.7,1,0.85745573
1776-SPBWV,34,20.1,1,0.9557722
8735-SDUFN,72,24.3,0,0.20911789
9668-PUGNU,71,24.5,0,0.11619615
9405-GPBBG,64,110.5,0,0.22674894
1926-QUZNN,72,25.25,0,0.21700123
3707-GNWHM,1,74.25,1,0.888221
7016-NVRIC,29,90.1,1,0.9502706
5829-NVSQN,23,68.75,1,0.9532456
9565-AXSMR,52,19.2,0,0.16323856
8922-LIEGH,25,89.7,1,0.8560817
8869-LIHMK,64,115.1,0,0.12542893
8245-UMPYT,16,96.4,1,0.8688998
5186-SAMNZ,1,69.5,1,0.98888016
0447-RXSGD,24,99.65,1,0.9703995
4927-WWOOZ,2,91.45,1,0.85288155
5788-YPOEG,34,84.75,0,0.13971119
5373-SFODM,36,85.25,1,0.9512381
0661-KBKPA,53,78.75,1,0.8879064
9081-WWXKP,47,20.25,0,0.22415116
0784-ZQJZX,72,19.9,0,0.22415116
3133-PZNSR,72,97.75,0,0.08686787
5766-ZJYBB,1,19.4,1,0.97885895
8931-GJJIQ,9,83.3,1,0.85996425
4277-PVRAN,8,80.1,1,0.9796839
0022-TCJCI,45,62.7,1,0.9658215
0722-SVSFK,7,100.4,1,0.93720764
3612-YVGSJ,71,24.45,0,0.16297373
9825-YCXWZ,41,101.1,1,0.9580926
5397-NSKQG,67,50.9,0,0.1812176
8565-HBFNN,69,107.2,1,0.87909025
2000-DHJUY,70,92.2,0,0.16080944
0203-HHYIJ,25,25.3,1,0.9532971
8670-ERCJH,72,113.4,0,0.14394403
7758-UJWYS,34,40.55,0,0.15542237
2050-ONYDQ,65,26.0,0,0.20397538
7055-JCGNI,70,111.95,0,0.08583475
0739-UUAJR,72,53.8,0,0.12953769
4826-DXMUP,35,72.1,1,0.899305
0952-KMEEH,13,98.15,1,0.95131284
7285-KLOTR,12,78.85,1,0.921877
0654-PQKDW,62,70.75,1,0.9034707
7175-NTIXE,25,76.15,1,0.98257
7963-SHNDT,52,39.1,0,0.11927016
9796-BPKIW,8,69.95,1,0.9604926
0188-GWFLE,2,20.05,1,0.9744598
8129-GMVGI,56,20.05,0,0.16323856
2882-DDZPG,12,19.45,1,0.98833627
3547-LQRIK,47,26.9,1,0.9159262
9137-NOQKA,2,19.2,1,0.9744598
5843-TTHGI,18,50.0,1,0.91754293
1849-RJYIG,8,60.0,1,0.91758037
8868-GAGIO,45,84.55,1,0.8188096
4061-UKJWL,3,45.45,1,0.9705358
5380-XPJNZ,38,20.05,1,0.92471707
8263-QMNTJ,72,115.55,0,0.0525425
8178-EYZUO,46,93.7,1,0.81403285
3230-JCNZS,71,99.0,0,0.09367225
0277-ORXQS,66,50.55,0,0.3709145
5130-IEKQT,25,105.95,1,0.94969213
3230-WYKIR,18,82.0,1,0.93059546
7996-BPXHY,13,25.0,0,0.21700123
3227-WLKLI,65,91.55,0,0.1804036
0407-BDJKB,60,95.75,1,0.8488372
2266-FUBDZ,15,19.35,0,0.16323856
8237-ULIXL,72,24.85,0,0.20397538
9600-UDOPK,30,94.05,1,0.9458044
8216-AZUUZ,42,100.4,0,0.18250667
9153-BTBVV,71,25.0,0,0.20911789
4074-SJFFA,1,54.75,1,0.9350587
3269-ATYWD,39,95.65,1,0.97130144
5186-PEIZU,35,19.25,1,0.98833627
1074-AMIOH,53,108.25,1,0.9819018
4910-GMJOT,1,94.6,1,0.8894178
0354-WYROK,31,98.9,1,0.93720764
4361-FEBGN,48,20.15,0,0.22415116
7748-UMTRK,30,101.3,1,0.9229363
0380-ZCSBI,10,20.0,1,0.9884002
7145-FEJWU,12,105.3,1,0.8652262
6463-MVYRY,57,69.85,0,0.18718717
3969-JQABI,58,65.25,1,0.9757294
9624-EGDEQ,37,19.8,0,0.16323856
1051-EQPZR,44,19.6,1,0.9744598
5849-ASHZJ,27,20.05,1,0.9626155
5780-INQIK,8,49.4,1,0.98347694
7576-OYWBN,3,76.05,1,0.85996425
4526-ZJJTM,25,88.4,1,0.98836577
8384-FZBJK,57,100.6,1,0.8652262
3750-RNQKR,12,19.45,1,0.9744598
0962-CQPWQ,62,20.3,0,0.2296556
3096-YXENJ,65,107.65,0,0.33035162
1265-BCFEO,71,80.45,0,0.36096403
5837-LXSDN,21,58.85,1,0.9024915
5945-AZYHT,71,109.6,1,0.7796932
8325-QRPZR,7,75.15,1,0.88443696
6384-VMJHP,72,73.0,0,0.14471075
2262-SLNVK,1,70.1,1,0.9699223
7730-CLDSV,72,98.65,0,0.33325493
1135-HIORI,64,111.45,1,0.8730498
0164-APGRB,72,114.9,0,0.059620913
6481-ESCNL,29,100.55,1,0.98585933
1790-NESIO,13,20.4,0,0.12909752
1550-EENBN,31,104.35,1,0.9571523
5539-TMZLF,1,69.75,1,0.9082823
4323-SADQS,7,34.5,1,0.9379716
4446-BZKHU,61,105.55,1,0.8488372
5202-IVJNU,39,30.1,1,0.98719215
5976-JCJRH,10,70.3,1,0.88443696
8198-RKSZG,14,80.45,1,0.98897517
0137-OCGAB,1,80.2,1,0.8850171
3351-NQLDI,67,94.35,1,0.88243735
9297-EONCV,72,91.35,0,0.16080944
7593-JNWRU,6,44.6,1,0.98562235
4588-YBNIB,1,19.6,1,0.9421188
1069-QJOEE,25,19.9,1,0.92471707
3336-JORSO,33,110.45,1,0.92063856
7799-DSEWS,18,68.35,1,0.9482862
8766-PAFNE,71,79.1,0,0.24875997
5315-CKEQK,28,51.0,1,0.8277957
3130-ICDUP,2,80.55,1,0.9854283
0820-FNRNX,17,66.7,1,0.93986064
0880-FVFWF,56,86.4,1,0.81403285
4611-ANLQC,60,50.05,1,0.91889703
4213-HKBJO,33,25.7,0,0.20397538
2792-LSHWX,1,83.4,1,0.9341984
5028-GZLDO,2,70.7,1,0.9850187
0014-BMAQU,63,84.65,0,0.08111727
6861-XWTWQ,7,99.25,1,0.85288155
9018-PCIOK,55,64.75,0,0.24251238
4837-QUSFT,65,100.15,1,0.8206567
6877-TJMBR,1,84.8,1,0.94062823
9953-ZMKSM,63,25.25,0,0.14750312
0907-HQNTS,70,113.0,0,0.08583475
7665-NKLAV,36,40.65,0,0.16705137
6769-DCQLI,52,105.0,1,0.95090824
2433-KMEAS,22,54.45,1,0.8892625
4391-LNRXK,22,94.95,1,0.9814975
8250-ZNGGW,5,59.9,1,0.99274737
2195-ZRVAX,47,85.3,1,0.88443696
3550-SAHFP,33,83.35,1,0.85996425
2011-TRQYE,18,33.5,1,0.96812004
8562-GHPPI,1,19.8,1,0.9937577
5893-PYOLZ,56,81.8,0,0.24875997
4986-MXSFP,2,20.0,1,0.93061644
6131-FOYAS,35,59.6,1,0.8892625
3027-YNWZU,64,25.0,0,0.20397538
5609-IMCGG,15,84.35,1,0.9467456
4873-ILOLJ,24,90.35,1,0.8784171
4727-MCYZG,1,55.55,1,0.97707593
9481-WHGWY,70,75.35,0,0.19387868
2725-KXXWT,1,90.75,1,0.89762115
9565-DJPIB,4,89.6,1,0.95571697
4328-VUFWD,39,59.3,1,0.9474063
3301-LSLWQ,29,66.1,1,0.8892625
7473-ZBDSN,14,18.8,0,0.16323856
3166-PNEOF,61,86.45,0,0.17581026
5639-NTUPK,13,52.1,1,0.9767719
8780-YRMTT,66,47.4,0,0.07376966
8348-HFYIV,2,49.25,1,0.8999094
5140-FOMCQ,59,109.15,1,0.89453524
6242-SGYTS,62,94.95,1,0.7753154
8166-ORCHU,33,93.55,1,0.813956
8414-OOEEL,66,79.5,0,0.24875997
8454-AATJP,72,115.05,0,0.15704142
6849-WLEYG,1,19.75,1,0.97885895
4659-NZRUF,19,95.15,1,0.81403285
4531-AUZNK,51,95.15,1,0.6300857
4191-XOVOM,63,105.4,1,0.9715195
2150-OEGBV,27,20.1,1,0.958358
8429-XIBUM,22,101.35,1,0.97229147
1855-CFULU,4,20.05,1,0.9744598
4878-BUNFV,42,20.7,0,0.16323856
1872-EBWSC,29,20.35,1,0.92471707
2608-BHKFN,4,70.05,1,0.9604926
7026-YMSBE,30,19.7,1,0.92471707
7341-LXCAF,4,74.65,1,0.85996425
6997-UVGOX,71,85.45,0,0.17835908
9674-EHPPG,46,40.4,0,0.16705137
9462-MJUAW,4,50.4,1,0.9635446
8128-YVJRG,7,79.65,1,0.8188096
5440-VHLUL,69,105.2,1,0.9449938
5781-BKHOP,72,100.65,0,0.17464763
4283-FUTGF,19,79.85,1,0.85996425
5213-TWWJU,28,91.0,1,0.9782763
1569-TTNYJ,5,78.75,1,0.8560817
8628-MFKAX,72,116.75,0,0.08583475
2397-BRLOM,8,80.45,1,0.95604247
7629-WIXZF,7,59.1,1,0.88821954
5445-GLVOT,22,49.8,1,0.91445166
3976-HXHCE,72,19.3,0,0.2296556
2466-NEJOJ,8,19.65,1,0.9884002
0254-KCJGT,52,81.4,1,0.9181258
5472-CVMDX,68,38.9,0,0.11927016
6461-SZMCV,71,87.95,0,0.1804036
8150-QUDFX,2,19.85,1,0.9744598
9508-ILZDG,34,96.35,1,0.92063856
2346-DJQTB,35,24.15,1,0.9669038
1697-LYYYX,61,19.1,1,0.9626155
1942-OQFRW,1,44.0,1,0.97707593
4749-VFKVB,1,50.1,1,0.9203405
9640-ZSLDC,53,60.6,1,0.97452015
4231-LZUYM,72,25.65,0,0.20911789
7598-UAASY,2,76.4,1,0.9614219
7938-OUHIO,3,98.7,1,0.92885196
8510-AWCXC,13,100.8,1,0.8298517
6128-AQBMT,41,53.95,1,0.89700174
3594-BDSOA,24,20.4,1,0.9626155
0431-APWVY,28,90.1,1,0.96450746
5133-VRSAB,8,29.35,1,0.9647356
5996-DAOQL,1,20.45,1,0.9421188
6838-YAUVY,54,95.1,0,0.33325493
0484-JPBRU,41,25.25,1,0.98210514
7883-ROJOC,19,44.9,1,0.9705358
0244-LGNFY,72,92.65,0,0.1804036
7274-CGTOD,62,43.7,0,0.15265948
4295-YURET,56,72.6,0,0.14309749
3426-NIYYL,15,51.55,1,0.9635446
8225-BTJAU,10,79.25,1,0.88443696
4635-EJYPD,32,18.95,0,0.16323856
1866-ZSLJM,21,20.5,1,0.9884002
4636-TVXVG,62,19.95,1,0.958358
4236-UJPWO,2,24.5,1,0.9669038
9392-XBGTD,27,20.6,0,0.16323856
3387-VATUS,5,94.85,1,0.97130144
6402-SSEJG,25,61.05,1,0.921877
1143-NMNQJ,2,85.7,1,0.85996425
1169-SAOCL,49,106.65,1,0.9449938
1110-KYLGQ,63,108.25,1,0.9857479
9929-PLVPA,4,20.4,1,0.9884002
3518-PZXZQ,1,55.3,1,0.9336178
2371-JUNGC,11,20.25,1,0.9744598
7693-QPEFS,52,72.95,1,0.9742484
0924-BJCRC,60,89.45,1,0.9523744
5074-FBGHB,64,104.65,1,0.91313493
2351-BKRZW,43,75.2,0,0.22743298
4455-BFSPD,61,101.15,1,0.96429914
0415-MOSGF,1,44.4,1,0.97707593
1724-BQUHA,5,89.5,1,0.8784171
3948-KXDUF,66,68.75,0,0.17146349
2323-ARSVR,67,111.05,0,0.0687439
0815-MFZGM,42,99.0,0,0.2484742
4826-XTSOH,1,86.05,1,0.87554747
5480-XTFFL,31,21.0,0,0.16323856
8295-FHIVV,7,19.4,1,0.93061644
2495-INZWQ,4,44.55,1,0.8999094
9086-YJYXS,34,77.2,1,0.9728407
1179-INLAT,3,19.45,1,0.89317876
7909-FIOIY,19,24.85,1,0.90799767
4139-SUGLD,31,35.4,1,0.99178517
6857-VWJDT,1,95.65,1,0.9632227
6351-SCJKT,3,41.35,1,0.9809579
5468-BPMMO,46,19.6,1,0.9744598
5624-BQSSA,1,20.95,1,0.97885895
0197-PNKNK,69,84.45,1,0.8874233
2439-QKJUL,5,20.25,1,0.9744598
1194-SPVSP,1,19.65,1,0.993782
9534-NSXEM,26,20.65,1,0.94602734
2408-WITXK,10,34.7,1,0.90799767
8929-KSWIH,25,99.3,0,0.36732388
2250-IVBWA,64,81.05,1,0.95891
1810-MVMAI,30,67.6,1,0.9809579
9506-UXUSK,13,70.15,1,0.88443696
1229-RCALF,64,115.0,1,0.7800886
3572-UOLYZ,46,84.8,1,0.97774976
1429-UYJSV,12,19.7,1,0.92471707
5577-OTWWW,15,19.75,1,0.98833627
6100-QQHEB,17,92.55,1,0.85288155
6366-XIVKZ,13,63.15,1,0.91445166
3470-OBUET,67,74.0,0,0.1652372
2770-NSVDG,24,29.1,1,0.9669038
9375-MHRRS,6,50.05,1,0.98347694
2634-HCZGT,53,60.05,1,0.70881146
7503-QQRVF,16,74.3,1,0.9592652
4860-YZGZM,10,20.0,1,0.9744598
6599-GZWCM,13,74.65,1,0.7988725
2691-NZETQ,9,85.35,1,0.85288155
4404-HIBDJ,25,74.3,1,0.8443649
5533-NHFRF,7,44.4,1,0.9452781
7037-MTYVW,38,85.4,0,0.14355145
4760-THGOT,43,94.1,1,0.81403285
7295-JOMMD,4,98.1,1,0.98245955
4016-BJKTZ,25,108.9,0,0.24582174
6584-VQMYT,27,56.2,1,0.85594076
9838-BFCQT,72,26.1,0,0.14750312
2790-XUYMV,71,85.45,1,0.7941217
0581-MDMPW,24,88.95,1,0.95227134
5013-SBUIH,50,109.65,0,0.059620913
1023-BQXZE,57,74.35,0,0.20927037
9163-GHAYE,15,48.85,1,0.9705358
3904-UKFRE,4,80.1,1,0.8188096
5353-WILCI,28,56.05,1,0.9685979
0709-TVGUR,9,74.55,1,0.85996425
0058-EVZWM,55,89.8,1,0.9756791
6023-YEBUP,3,100.95,1,0.85288155
7209-JCUDS,10,94.9,1,0.8784171
7009-PCARS,55,19.1,1,0.958358
0519-DRGTI,20,20.35,1,0.9744598
1017-FBQMM,62,106.05,1,0.9208927
3001-CBHLQ,32,104.9,1,0.9128583
1985-MBRYP,43,19.65,0,0.23808008
6158-DWPZT,9,24.1,1,0.9507344
9372-TXXPS,60,59.85,0,0.18918772
3259-QMXUN,58,86.1,0,0.080792725
1015-JPFYW,7,19.45,1,0.92471707
6645-MXQJT,2,97.1,1,0.956579
4360-QRAVE,37,36.65,1,0.9669038
8433-WPJTV,65,103.9,1,0.95300084
5804-JMYIO,39,19.75,0,0.16323856
3763-GCZHZ,66,104.05,1,0.85745543
6484-LATFU,68,24.55,0,0.14750312
7599-NTMDP,62,48.7,0,0.16961114
0772-GYEQQ,3,88.35,1,0.92885196
0536-ACXIP,72,109.55,0,0.06994607
0936-NQLJU,41,20.65,0,0.22415116
4831-EOBFE,29,94.65,1,0.9855515
1575-KRZZE,4,55.2,1,0.9685979
3251-YMVWZ,53,24.05,1,0.9532971
4102-OQUPX,1,74.4,1,0.888221
9170-GYZJC,41,79.9,1,0.9918303
4884-LEVMQ,39,20.45,0,0.23808008
8857-CUPFQ,63,19.25,0,0.16323856
7610-TVOPG,15,26.35,1,0.92245656
3638-DIMPH,13,43.8,1,0.90875065
1845-ZLLIG,1,50.15,1,0.9330961
8559-WNQZS,1,20.45,0,0.36003086
3999-QGRJH,8,69.7,1,0.88443696
1699-UOTXU,60,61.4,0,0.15334445
2454-RPBRZ,12,98.1,1,0.8652262
0635-WKOLD,40,70.75,1,0.91973835
5993-JSUWV,66,61.15,0,0.2214699
4518-FZBSX,42,20.25,1,0.92471707
5387-ASZNZ,66,63.85,1,0.8391178
6988-CJEYV,49,98.7,1,0.94969213
2002-MZHWP,1,20.5,1,0.97885895
3097-FQTVJ,41,20.0,0,0.16323856
5465-BUBFA,41,19.3,0,0.2296556
7299-GNVPL,23,84.4,1,0.97775036
9743-DQKQW,3,25.1,1,0.9669038
1215-VFYVK,4,48.25,1,0.9809579
9371-BITHB,52,19.85,0,0.16323856
2265-CYWIV,4,99.6,1,0.8298517
9093-FPDLG,11,94.2,1,0.93053424
0541-FITGH,2,62.15,1,0.91445166
6985-HAYWX,26,79.3,1,0.98554206
7508-KBIMB,24,56.25,1,0.89101434
6838-HVLXG,12,20.3,1,0.9744598
2277-DJJDL,60,99.0,1,0.9128583
1897-OKVMW,64,90.6,0,0.07809613
5485-ITNPC,66,85.9,0,0.18241248
0233-FTHAV,60,79.2,1,0.91639364
4644-PIZRT,17,70.35,1,0.87523717
8922-NPKBJ,42,19.35,0,0.16323856
2740-TVLFN,1,50.15,1,0.9203405
7771-CFQRQ,47,63.8,0,0.43503836
9512-PHSMG,10,20.55,1,0.93061644
6963-EZQEE,70,88.55,0,0.09888332
2452-KDRRH,67,101.4,1,0.9458044
2004-OCQXK,1,81.95,1,0.9082823
5027-QPKTE,7,69.35,1,0.88443696
4146-SVFUD,1,44.6,1,0.97707593
1564-HJUVY,4,63.75,1,0.98520386
3617-XLSGQ,66,109.25,0,0.1856889
7517-LDMPS,12,84.6,1,0.8811393
7244-KXYZN,24,20.45,1,0.9626155
5226-NOZFC,26,85.75,1,0.87497175
2672-HUYVI,6,91.1,1,0.8920071
1400-WIVLL,57,107.95,0,0.2218522
7508-MYBOG,14,86.1,1,0.85288155
8148-NLEGT,42,22.95,0,0.14750312
0148-DCDOS,25,94.7,1,0.97130144
8347-GDTMP,64,19.45,0,0.22415116
9992-RRAMN,22,85.1,1,0.85996425
6746-WAUWT,19,19.7,1,0.94602734
0310-MVLET,61,99.15,1,0.8652262
0428-IKYCP,22,87.0,1,0.97684085
4550-VBOFE,70,102.95,1,0.8488372
2187-PKZAY,12,79.95,1,0.9792311
4003-OCTMP,31,64.0,1,0.8744733
6652-YFFJO,11,64.9,1,0.9205684
7225-IILWY,68,25.75,0,0.14750312
5248-RPYWW,72,90.15,0,0.16080944
7923-IYJWY,67,116.1,0,0.07589531
3170-GWYKC,60,104.95,1,0.98476464
5696-QURRL,1,45.05,1,0.9350587
7409-KIUTL,1,71.0,1,0.9082823
9830-ECLEN,58,50.0,1,0.82760864
1732-VHUBQ,47,70.55,1,0.98836577
0495-RVCBF,1,79.7,1,0.9082823
2668-TZSPS,1,20.45,1,0.97885895
7854-EDSSA,22,59.0,1,0.9647356
8869-TORSS,48,60.35,1,0.8775644
7446-SFAOA,37,19.85,1,0.9557722
9522-ZSINC,13,19.95,1,0.89317876
8234-GSZYK,43,26.45,0,0.20911789
6505-OZNPG,6,63.4,0,0.07809613
6164-HAQTX,71,53.95,0,0.15157917
0679-IDSTG,1,69.25,1,0.9082823
7765-LWVVH,72,95.1,0,0.06523566
1658-TJVOA,6,74.1,1,0.85745573
0953-LGOVU,12,35.5,1,0.98140955
2115-BFTIW,25,70.95,1,0.9614219
4692-NNQRU,21,79.2,1,0.8637411
7742-MYPGI,6,48.8,1,0.95262307
0611-DFXKO,20,89.0,1,0.8784171
7780-OTDSO,18,99.4,1,0.81010514
9619-GSATL,43,55.45,1,0.89337224
5622-UEJFI,35,25.4,0,0.16297373
9747-DDZOS,1,73.5,1,0.9937977
