customerID,MonthlyCharges,tenure,CLV,CustomerSegment
6050-FFXES,105.35,69,7269.15,High Value
7181-BQYBV,102.45,1,102.45,Low Value
0362-RAOQO,19.65,40,786.0,Medium Value
9554-DFKIC,54.45,30,1633.5,Medium Value
5527-ACHSO,70.5,11,775.5,Medium Value
0829-DDVLK,20.1,15,301.5,Low Value
1399-UBQIU,69.35,11,762.8499999999999,Medium Value
1813-JLKWR,19.8,64,1267.2,Medium Value
0336-PIKEI,74.4,72,5356.8,High Value
7322-OCWHC,93.05,72,6699.599999999999,High Value
9537-VHDTA,51.2,1,51.2,Low Value
4957-TIALW,65.6,15,983.9999999999999,Medium Value
2054-PJOCK,80.55,60,4833.0,High Value
9150-HEPMB,52.7,56,2951.2000000000003,High Value
9030-QGZNL,20.85,8,166.8,Low Value
6204-IEUXJ,80.1,3,240.29999999999998,Low Value
3126-WQMGH,52.15,49,2555.35,Medium Value
4529-CKBCL,80.2,2,160.4,Low Value
2506-CLAKW,98.15,6,588.9000000000001,Low Value
7176-WRTNX,114.95,70,8046.5,High Value
1583-IHQZE,112.95,12,1355.4,Medium Value
5732-IKGQH,104.45,52,5431.400000000001,High Value
9239-GZHZE,113.65,72,8182.8,High Value
7205-BAIAD,20.6,40,824.0,Medium Value
0151-ONTOV,70.9,1,70.9,Low Value
4140-MUHUG,86.85,3,260.54999999999995,Low Value
0093-EXYQL,91.55,40,3662.0,High Value
8064-RAVOH,49.85,1,49.85,Low Value
0219-QAERP,19.8,30,594.0,Low Value
0320-JDNQG,99.85,23,2296.5499999999997,Medium Value
7180-PISOG,74.5,1,74.5,Low Value
9168-INPSZ,104.15,44,4582.6,High Value
3571-RFHAR,109.15,65,7094.75,High Value
0015-UOCOJ,48.2,7,337.40000000000003,Low Value
5334-AFQJB,25.1,72,1807.2,Medium Value
2754-SDJRD,100.15,8,801.2,Medium Value
9578-VRMNM,65.2,16,1043.2,Medium Value
1587-FKLZB,99.5,66,6567.0,High Value
6140-QNRQQ,71.55,1,71.55,Low Value
8963-JLGJT,55.9,3,167.7,Low Value
4307-KTUMW,93.9,53,4976.700000000001,High Value
1465-LNTLJ,64.4,8,515.2,Low Value
5440-FLBQG,108.4,69,7479.6,High Value
2135-DQWAQ,85.3,5,426.5,Low Value
4056-QHXHZ,107.45,72,7736.400000000001,High Value
7470-MCQTK,48.75,13,633.75,Low Value
7488-MXJIV,85.65,4,342.6,Low Value
7401-JIXNM,91.3,54,4930.2,High Value
9339-FIIJL,85.95,72,6188.400000000001,High Value
2027-FECZV,106.7,12,1280.4,Medium Value
2672-DZUOY,25.15,1,25.15,Low Value
4706-DGAHW,45.2,1,45.2,Low Value
3870-MQAMG,110.35,54,5958.9,High Value
6670-MFRPK,79.2,69,5464.8,High Value
6177-PEVRA,55.5,48,2664.0,Medium Value
4800-CZMPC,103.25,48,4956.0,High Value
4813-HQMGZ,90.25,8,722.0,Medium Value
7579-KKLOE,91.25,71,6478.75,High Value
7377-DMMRI,47.8,2,95.6,Low Value
8402-EIVQS,100.9,67,6760.3,High Value
4947-DSMXK,97.7,34,3321.8,High Value
7245-NIIWQ,69.85,3,209.54999999999998,Low Value
0002-ORFBO,65.6,9,590.4,Low Value
3324-OIRTO,104.65,71,7430.150000000001,High Value
5414-OFQCB,90.45,57,5155.650000000001,High Value
4967-WPNCF,63.7,72,4586.400000000001,High Value
8552-OBVRU,104.5,48,5016.0,High Value
8499-BRXTD,20.1,18,361.8,Low Value
9154-QDGTH,104.3,43,4484.9,High Value
8197-BFWVU,93.25,72,6714.0,High Value
2577-GVSIL,73.45,35,2570.75,Medium Value
9367-OIUXP,20.7,4,82.8,Low Value
6770-UAYGJ,25.25,49,1237.25,Medium Value
6463-HHXJR,100.5,71,7135.5,High Value
7928-VJYAB,90.6,11,996.5999999999999,Medium Value
1187-WILMM,89.4,63,5632.200000000001,High Value
9776-OJUZI,95.45,65,6204.25,High Value
1306-RPWXZ,20.45,49,1002.05,Medium Value
8949-JTMAY,98.6,29,2859.3999999999996,High Value
2774-LVQUS,83.05,15,1245.75,Medium Value
3097-PYWXL,19.95,4,79.8,Low Value
2266-SJNAT,109.15,72,7858.8,High Value
0869-PAPRP,85.7,26,2228.2000000000003,Medium Value
4238-JSSWH,102.05,35,3571.75,High Value
2972-YDYUW,94.7,57,5397.900000000001,High Value
1104-FEJAM,64.4,28,1803.2000000000003,Medium Value
2809-ILCYT,26.8,25,670.0,Low Value
5499-ECUTN,66.05,47,3104.35,High Value
4981-FLTMF,65.2,57,3716.4,High Value
9121-PHQSR,85.05,16,1360.8,Medium Value
3113-IWHLC,55.8,5,279.0,Low Value
3211-ILJTT,70.4,17,1196.8000000000002,Medium Value
4612-THJBS,104.75,56,5866.0,High Value
4277-BWBML,19.95,72,1436.3999999999999,Medium Value
4094-NSEDU,94.25,21,1979.25,Medium Value
0234-TEVTT,45.0,48,2160.0,Medium Value
4304-TSPVK,114.9,68,7813.200000000001,High Value
1552-AAGRX,106.4,30,3192.0,High Value
2637-FKFSY,46.1,3,138.3,Low Value
9796-MVYXX,39.7,14,555.8000000000001,Low Value
7874-ECPQJ,20.05,4,80.2,Low Value
0020-INWCK,95.75,71,6798.25,High Value
7089-RKVSZ,24.4,8,195.2,Low Value
2683-JXWQQ,33.6,61,2049.6,Medium Value
9548-ZMVTX,90.45,72,6512.400000000001,High Value
8739-XNIKG,84.0,5,420.0,Low Value
9755-JHNMN,67.4,49,3302.6000000000004,High Value
3981-QSVQI,19.7,8,157.6,Low Value
2789-HQBOU,80.35,3,241.04999999999998,Low Value
9424-CMPOG,19.6,9,176.4,Low Value
5067-WJEUN,54.2,67,3631.4,High Value
3450-WXOAT,45.2,46,2079.2000000000003,Medium Value
9251-WNSOD,75.1,67,5031.7,High Value
6974-DAFLI,19.7,55,1083.5,Medium Value
2616-UUTFK,72.75,33,2400.75,Medium Value
7064-JHXCE,20.05,62,1243.1000000000001,Medium Value
5103-MHMHY,45.95,1,45.95,Low Value
7989-AWGEH,39.2,49,1920.8000000000002,Medium Value
4373-VVHQL,44.75,1,44.75,Low Value
4559-UWIHT,82.65,14,1157.1000000000001,Medium Value
7268-IGMFD,93.9,18,1690.2,Medium Value
1846-XWOQN,70.15,1,70.15,Low Value
0235-KGSLC,85.55,1,85.55,Low Value
6650-BWFRT,117.15,72,8434.800000000001,High Value
9570-KYEUA,99.25,64,6352.0,High Value
6993-YGFJV,112.55,69,7765.95,High Value
2712-SYWAY,25.7,1,25.7,Low Value
0730-BGQGF,90.3,71,6411.3,High Value
5498-IBWPI,49.4,66,3260.4,High Value
9101-NTIXF,19.4,2,38.8,Low Value
0013-SMEOE,109.7,71,7788.7,High Value
9314-QDMDW,61.25,11,673.75,Low Value
9308-ANMVE,55.3,47,2599.1,Medium Value
2884-GBPFB,70.3,35,2460.5,Medium Value
3757-NJYBX,106.35,32,3403.2,High Value
3413-DHLPB,103.75,60,6225.0,High Value
7649-PHJVR,19.5,11,214.5,Low Value
6114-TCFID,39.5,29,1145.5,Medium Value
3787-TRIAL,26.05,21,547.0500000000001,Low Value
2573-GYRUU,91.05,48,4370.4,High Value
5156-UMKOW,29.65,3,88.94999999999999,Low Value
1247-QBVSH,50.2,43,2158.6,Medium Value
6734-GMPVK,105.3,5,526.5,Low Value
9822-OAOVB,55.45,1,55.45,Low Value
6161-ERDGD,85.45,71,6066.95,High Value
1226-JZNKR,19.8,8,158.4,Low Value
7318-EIVKO,59.25,8,474.0,Low Value
3771-PZOBW,90.7,20,1814.0,Medium Value
5136-KCKGI,103.7,33,3422.1,High Value
8231-BSWXX,79.05,71,5612.55,High Value
6486-LHTMA,90.7,31,2811.7000000000003,High Value
4083-BFNYK,95.0,38,3610.0,High Value
3722-WPXTK,88.35,1,88.35,Low Value
7389-KBFIT,30.25,2,60.5,Low Value
7176-WIONM,49.85,12,598.2,Low Value
5141-ZUVBH,93.0,9,837.0,Medium Value
1089-HDMKP,54.55,11,600.05,Low Value
7623-HKYRK,19.7,6,118.19999999999999,Low Value
0310-SUCIN,84.8,71,6020.8,High Value
5197-PYEPU,94.45,42,3966.9,High Value
2929-ERCFZ,94.2,8,753.6,Medium Value
7548-SEPYI,96.25,5,481.25,Low Value
8835-VSDSE,70.7,2,141.4,Low Value
6619-RPLQZ,20.85,45,938.2500000000001,Medium Value
3275-RHRNE,60.0,28,1680.0,Medium Value
3503-TYDAY,80.45,43,3459.35,High Value
6901-GOGZG,84.95,60,5097.0,High Value
1623-NLDOT,33.55,42,1409.1,Medium Value
7021-XSNYE,49.65,7,347.55,Low Value
9621-OUPYD,20.2,25,505.0,Low Value
9898-KZQDZ,94.55,40,3782.0,High Value
8982-NHAVY,100.5,27,2713.5,Medium Value
4307-KWMXE,35.75,10,357.5,Low Value
0141-YEAYS,86.45,27,2334.15,Medium Value
2450-ZKEED,53.8,11,591.8,Low Value
3694-DELSO,38.55,4,154.2,Low Value
3893-JRNFS,39.9,68,2713.2,Medium Value
9603-OAIHC,70.05,1,70.05,Low Value
1133-KXCGE,20.1,18,361.8,Low Value
5236-PERKL,112.95,57,6438.150000000001,High Value
0142-GVYSN,20.3,26,527.8000000000001,Low Value
1049-FYSYG,35.65,17,606.05,Low Value
7854-FOKSF,35.9,1,35.9,Low Value
2519-FAKOD,99.25,38,3771.5,High Value
8406-LNMHF,82.95,59,4894.05,High Value
1821-BUCWY,55.65,30,1669.5,Medium Value
8263-JQAIK,24.45,2,48.9,Low Value
0023-UYUPN,25.2,50,1260.0,Medium Value
8314-DPQHL,50.8,9,457.2,Low Value
1465-WCZVT,19.65,3,58.949999999999996,Low Value
9481-SFCQY,59.8,14,837.1999999999999,Medium Value
6360-SVNWV,73.55,31,2280.0499999999997,Medium Value
0567-GGCAC,61.4,7,429.8,Low Value
7089-IVVAZ,103.35,8,826.8,Medium Value
8884-MRNSU,19.9,17,338.29999999999995,Low Value
2171-UDMFD,19.45,32,622.4,Low Value
9050-IKDZA,81.5,2,163.0,Low Value
2205-YMZZJ,84.8,7,593.6,Low Value
9802-CAQUT,109.55,72,7887.599999999999,High Value
1254-IZEYF,99.95,31,3098.4500000000003,High Value
0187-WZNAB,74.4,27,2008.8000000000002,Medium Value
9492-TOKRI,90.0,18,1620.0,Medium Value
1475-VWVDO,74.9,7,524.3000000000001,Low Value
9221-OTIVJ,104.85,14,1467.8999999999999,Medium Value
1357-MVDOZ,59.65,11,656.15,Low Value
7602-MVRMB,110.45,72,7952.400000000001,High Value
3325-FUYCG,106.1,28,2970.7999999999997,High Value
5908-QMGOE,74.2,15,1113.0,Medium Value
1197-BVMVG,74.45,4,297.8,Low Value
5406-KGRMX,24.55,71,1743.05,Medium Value
8481-YYXWG,89.35,5,446.75,Low Value
5968-HYJRZ,24.55,47,1153.8500000000001,Medium Value
5198-EFNBM,90.65,57,5167.05,High Value
7516-GMHUV,105.05,50,5252.5,High Value
7140-ADSMJ,20.45,8,163.6,Low Value
2230-XTUWL,19.55,48,938.4000000000001,Medium Value
7706-YLMQA,19.7,70,1379.0,Medium Value
2585-KTFRE,70.45,1,70.45,Low Value
7994-UYIVZ,85.65,8,685.2,Medium Value
2609-IAICY,77.15,1,77.15,Low Value
1740-CSDJP,35.25,1,35.25,Low Value
7717-BICXI,20.55,60,1233.0,Medium Value
6559-RAKOZ,97.95,49,4799.55,High Value
2636-OHFMN,48.55,4,194.2,Low Value
4716-MRVEN,20.0,29,580.0,Low Value
2143-LJULT,25.25,67,1691.75,Medium Value
1323-OOEPC,98.4,53,5215.200000000001,High Value
3200-MNQTF,70.9,67,4750.3,High Value
6164-HXUGH,19.85,6,119.10000000000001,Low Value
5630-IXDXV,106.35,47,4998.45,High Value
0320-DWVTU,99.5,53,5273.5,High Value
9135-MGVPY,84.7,69,5844.3,High Value
1212-GLHMD,86.05,3,258.15,Low Value
7878-JGDKK,44.55,4,178.2,Low Value
1088-AUUZZ,75.85,56,4247.599999999999,High Value
0397-GZBBC,93.85,59,5537.15,High Value
6614-YWYSC,25.0,61,1525.0,Medium Value
9588-OZDMQ,45.0,2,90.0,Low Value
7641-EUYET,100.7,46,4632.2,High Value
6476-EPYZR,20.5,12,246.0,Low Value
9921-ZVRHG,80.45,14,1126.3,Medium Value
1174-FGIFN,90.45,28,2532.6,Medium Value
6620-HVDUJ,60.45,24,1450.8000000000002,Medium Value
4701-MLJPN,55.25,31,1712.75,Medium Value
1032-MAELW,78.45,68,5334.6,High Value
7641-TQFHN,100.55,39,3921.45,High Value
1552-TKMXS,20.35,42,854.7,Medium Value
9206-GVPEQ,54.45,13,707.85,Medium Value
8622-ZLFKO,90.75,6,544.5,Low Value
1596-BBVTG,75.35,35,2637.25,Medium Value
6188-UXBBR,20.25,38,769.5,Medium Value
2333-KWEWW,20.05,18,360.90000000000003,Low Value
5702-SKUOB,19.6,4,78.4,Low Value
1134-YWTYF,53.8,27,1452.6,Medium Value
6061-GWWAV,70.2,41,2878.2000000000003,High Value
0679-TDGAK,75.5,50,3775.0,High Value
6585-WCEWR,20.35,72,1465.2,Medium Value
9067-YGSCA,26.05,70,1823.5,Medium Value
9067-SQTNS,20.6,44,906.4000000000001,Medium Value
8433-WXGNA,75.7,2,151.4,Low Value
1776-SPBWV,20.1,34,683.4000000000001,Medium Value
8735-SDUFN,24.3,72,1749.6000000000001,Medium Value
9668-PUGNU,24.5,71,1739.5,Medium Value
9405-GPBBG,110.5,64,7072.0,High Value
1926-QUZNN,25.25,72,1818.0,Medium Value
3707-GNWHM,74.25,1,74.25,Low Value
7016-NVRIC,90.1,29,2612.8999999999996,Medium Value
5829-NVSQN,68.75,23,1581.25,Medium Value
9565-AXSMR,19.2,52,998.4,Medium Value
8922-LIEGH,89.7,25,2242.5,Medium Value
8869-LIHMK,115.1,64,7366.4,High Value
8245-UMPYT,96.4,16,1542.4,Medium Value
5186-SAMNZ,69.5,1,69.5,Low Value
0447-RXSGD,99.65,24,2391.6000000000004,Medium Value
4927-WWOOZ,91.45,2,182.9,Low Value
5788-YPOEG,84.75,34,2881.5,High Value
5373-SFODM,85.25,36,3069.0,High Value
0661-KBKPA,78.75,53,4173.75,High Value
9081-WWXKP,20.25,47,951.75,Medium Value
0784-ZQJZX,19.9,72,1432.8,Medium Value
3133-PZNSR,97.75,72,7038.0,High Value
5766-ZJYBB,19.4,1,19.4,Low Value
8931-GJJIQ,83.3,9,749.6999999999999,Medium Value
4277-PVRAN,80.1,8,640.8,Low Value
0022-TCJCI,62.7,45,2821.5,High Value
0722-SVSFK,100.4,7,702.8000000000001,Medium Value
3612-YVGSJ,24.45,71,1735.95,Medium Value
9825-YCXWZ,101.1,41,4145.099999999999,High Value
5397-NSKQG,50.9,67,3410.2999999999997,High Value
8565-HBFNN,107.2,69,7396.8,High Value
2000-DHJUY,92.2,70,6454.0,High Value
0203-HHYIJ,25.3,25,632.5,Low Value
8670-ERCJH,113.4,72,8164.8,High Value
7758-UJWYS,40.55,34,1378.6999999999998,Medium Value
2050-ONYDQ,26.0,65,1690.0,Medium Value
7055-JCGNI,111.95,70,7836.5,High Value
0739-UUAJR,53.8,72,3873.6,High Value
4826-DXMUP,72.1,35,2523.5,Medium Value
0952-KMEEH,98.15,13,1275.95,Medium Value
7285-KLOTR,78.85,12,946.1999999999999,Medium Value
0654-PQKDW,70.75,62,4386.5,High Value
7175-NTIXE,76.15,25,1903.7500000000002,Medium Value
7963-SHNDT,39.1,52,2033.2,Medium Value
9796-BPKIW,69.95,8,559.6,Low Value
0188-GWFLE,20.05,2,40.1,Low Value
8129-GMVGI,20.05,56,1122.8,Medium Value
2882-DDZPG,19.45,12,233.39999999999998,Low Value
3547-LQRIK,26.9,47,1264.3,Medium Value
9137-NOQKA,19.2,2,38.4,Low Value
5843-TTHGI,50.0,18,900.0,Medium Value
1849-RJYIG,60.0,8,480.0,Low Value
8868-GAGIO,84.55,45,3804.75,High Value
4061-UKJWL,45.45,3,136.35000000000002,Low Value
5380-XPJNZ,20.05,38,761.9,Medium Value
8263-QMNTJ,115.55,72,8319.6,High Value
8178-EYZUO,93.7,46,4310.2,High Value
3230-JCNZS,99.0,71,7029.0,High Value
0277-ORXQS,50.55,66,3336.2999999999997,High Value
5130-IEKQT,105.95,25,2648.75,Medium Value
3230-WYKIR,82.0,18,1476.0,Medium Value
7996-BPXHY,25.0,13,325.0,Low Value
3227-WLKLI,91.55,65,5950.75,High Value
0407-BDJKB,95.75,60,5745.0,High Value
2266-FUBDZ,19.35,15,290.25,Low Value
8237-ULIXL,24.85,72,1789.2,Medium Value
9600-UDOPK,94.05,30,2821.5,High Value
8216-AZUUZ,100.4,42,4216.8,High Value
9153-BTBVV,25.0,71,1775.0,Medium Value
4074-SJFFA,54.75,1,54.75,Low Value
3269-ATYWD,95.65,39,3730.3500000000004,High Value
5186-PEIZU,19.25,35,673.75,Low Value
1074-AMIOH,108.25,53,5737.25,High Value
4910-GMJOT,94.6,1,94.6,Low Value
0354-WYROK,98.9,31,3065.9,High Value
4361-FEBGN,20.15,48,967.1999999999999,Medium Value
7748-UMTRK,101.3,30,3039.0,High Value
0380-ZCSBI,20.0,10,200.0,Low Value
7145-FEJWU,105.3,12,1263.6,Medium Value
6463-MVYRY,69.85,57,3981.45,High Value
3969-JQABI,65.25,58,3784.5,High Value
9624-EGDEQ,19.8,37,732.6,Medium Value
1051-EQPZR,19.6,44,862.4000000000001,Medium Value
5849-ASHZJ,20.05,27,541.35,Low Value
5780-INQIK,49.4,8,395.2,Low Value
7576-OYWBN,76.05,3,228.14999999999998,Low Value
4526-ZJJTM,88.4,25,2210.0,Medium Value
8384-FZBJK,100.6,57,5734.2,High Value
3750-RNQKR,19.45,12,233.39999999999998,Low Value
0962-CQPWQ,20.3,62,1258.6000000000001,Medium Value
3096-YXENJ,107.65,65,6997.25,High Value
1265-BCFEO,80.45,71,5711.95,High Value
5837-LXSDN,58.85,21,1235.8500000000001,Medium Value
5945-AZYHT,109.6,71,7781.599999999999,High Value
8325-QRPZR,75.15,7,526.0500000000001,Low Value
6384-VMJHP,73.0,72,5256.0,High Value
2262-SLNVK,70.1,1,70.1,Low Value
7730-CLDSV,98.65,72,7102.8,High Value
1135-HIORI,111.45,64,7132.8,High Value
0164-APGRB,114.9,72,8272.800000000001,High Value
6481-ESCNL,100.55,29,2915.95,High Value
1790-NESIO,20.4,13,265.2,Low Value
1550-EENBN,104.35,31,3234.85,High Value
5539-TMZLF,69.75,1,69.75,Low Value
4323-SADQS,34.5,7,241.5,Low Value
4446-BZKHU,105.55,61,6438.55,High Value
5202-IVJNU,30.1,39,1173.9,Medium Value
5976-JCJRH,70.3,10,703.0,Medium Value
8198-RKSZG,80.45,14,1126.3,Medium Value
0137-OCGAB,80.2,1,80.2,Low Value
3351-NQLDI,94.35,67,6321.45,High Value
9297-EONCV,91.35,72,6577.2,High Value
7593-JNWRU,44.6,6,267.6,Low Value
4588-YBNIB,19.6,1,19.6,Low Value
1069-QJOEE,19.9,25,497.49999999999994,Low Value
3336-JORSO,110.45,33,3644.85,High Value
7799-DSEWS,68.35,18,1230.3,Medium Value
8766-PAFNE,79.1,71,5616.099999999999,High Value
5315-CKEQK,51.0,28,1428.0,Medium Value
3130-ICDUP,80.55,2,161.1,Low Value
0820-FNRNX,66.7,17,1133.9,Medium Value
0880-FVFWF,86.4,56,4838.400000000001,High Value
4611-ANLQC,50.05,60,3003.0,High Value
4213-HKBJO,25.7,33,848.1,Medium Value
2792-LSHWX,83.4,1,83.4,Low Value
5028-GZLDO,70.7,2,141.4,Low Value
0014-BMAQU,84.65,63,5332.950000000001,High Value
6861-XWTWQ,99.25,7,694.75,Medium Value
9018-PCIOK,64.75,55,3561.25,High Value
4837-QUSFT,100.15,65,6509.75,High Value
6877-TJMBR,84.8,1,84.8,Low Value
9953-ZMKSM,25.25,63,1590.75,Medium Value
0907-HQNTS,113.0,70,7910.0,High Value
7665-NKLAV,40.65,36,1463.3999999999999,Medium Value
6769-DCQLI,105.0,52,5460.0,High Value
2433-KMEAS,54.45,22,1197.9,Medium Value
4391-LNRXK,94.95,22,2088.9,Medium Value
8250-ZNGGW,59.9,5,299.5,Low Value
2195-ZRVAX,85.3,47,4009.1,High Value
3550-SAHFP,83.35,33,2750.5499999999997,High Value
2011-TRQYE,33.5,18,603.0,Low Value
8562-GHPPI,19.8,1,19.8,Low Value
5893-PYOLZ,81.8,56,4580.8,High Value
4986-MXSFP,20.0,2,40.0,Low Value
6131-FOYAS,59.6,35,2086.0,Medium Value
3027-YNWZU,25.0,64,1600.0,Medium Value
5609-IMCGG,84.35,15,1265.25,Medium Value
4873-ILOLJ,90.35,24,2168.3999999999996,Medium Value
4727-MCYZG,55.55,1,55.55,Low Value
9481-WHGWY,75.35,70,5274.5,High Value
2725-KXXWT,90.75,1,90.75,Low Value
9565-DJPIB,89.6,4,358.4,Low Value
4328-VUFWD,59.3,39,2312.7,Medium Value
3301-LSLWQ,66.1,29,1916.8999999999999,Medium Value
7473-ZBDSN,18.8,14,263.2,Low Value
3166-PNEOF,86.45,61,5273.45,High Value
5639-NTUPK,52.1,13,677.3000000000001,Low Value
8780-YRMTT,47.4,66,3128.4,High Value
8348-HFYIV,49.25,2,98.5,Low Value
5140-FOMCQ,109.15,59,6439.85,High Value
6242-SGYTS,94.95,62,5886.900000000001,High Value
8166-ORCHU,93.55,33,3087.15,High Value
8414-OOEEL,79.5,66,5247.0,High Value
8454-AATJP,115.05,72,8283.6,High Value
6849-WLEYG,19.75,1,19.75,Low Value
4659-NZRUF,95.15,19,1807.8500000000001,Medium Value
4531-AUZNK,95.15,51,4852.650000000001,High Value
4191-XOVOM,105.4,63,6640.200000000001,High Value
2150-OEGBV,20.1,27,542.7,Low Value
8429-XIBUM,101.35,22,2229.7,Medium Value
1855-CFULU,20.05,4,80.2,Low Value
4878-BUNFV,20.7,42,869.4,Medium Value
1872-EBWSC,20.35,29,590.1500000000001,Low Value
2608-BHKFN,70.05,4,280.2,Low Value
7026-YMSBE,19.7,30,591.0,Low Value
7341-LXCAF,74.65,4,298.6,Low Value
6997-UVGOX,85.45,71,6066.95,High Value
9674-EHPPG,40.4,46,1858.3999999999999,Medium Value
9462-MJUAW,50.4,4,201.6,Low Value
8128-YVJRG,79.65,7,557.5500000000001,Low Value
5440-VHLUL,105.2,69,7258.8,High Value
5781-BKHOP,100.65,72,7246.8,High Value
4283-FUTGF,79.85,19,1517.1499999999999,Medium Value
5213-TWWJU,91.0,28,2548.0,Medium Value
1569-TTNYJ,78.75,5,393.75,Low Value
8628-MFKAX,116.75,72,8406.0,High Value
2397-BRLOM,80.45,8,643.6,Low Value
7629-WIXZF,59.1,7,413.7,Low Value
5445-GLVOT,49.8,22,1095.6,Medium Value
3976-HXHCE,19.3,72,1389.6000000000001,Medium Value
2466-NEJOJ,19.65,8,157.2,Low Value
0254-KCJGT,81.4,52,4232.8,High Value
5472-CVMDX,38.9,68,2645.2,Medium Value
6461-SZMCV,87.95,71,6244.45,High Value
8150-QUDFX,19.85,2,39.7,Low Value
9508-ILZDG,96.35,34,3275.8999999999996,High Value
2346-DJQTB,24.15,35,845.25,Medium Value
1697-LYYYX,19.1,61,1165.1000000000001,Medium Value
1942-OQFRW,44.0,1,44.0,Low Value
4749-VFKVB,50.1,1,50.1,Low Value
9640-ZSLDC,60.6,53,3211.8,High Value
4231-LZUYM,25.65,72,1846.8,Medium Value
7598-UAASY,76.4,2,152.8,Low Value
7938-OUHIO,98.7,3,296.1,Low Value
8510-AWCXC,100.8,13,1310.3999999999999,Medium Value
6128-AQBMT,53.95,41,2211.9500000000003,Medium Value
3594-BDSOA,20.4,24,489.59999999999997,Low Value
0431-APWVY,90.1,28,2522.7999999999997,Medium Value
5133-VRSAB,29.35,8,234.8,Low Value
5996-DAOQL,20.45,1,20.45,Low Value
6838-YAUVY,95.1,54,5135.4,High Value
0484-JPBRU,25.25,41,1035.25,Medium Value
7883-ROJOC,44.9,19,853.1,Medium Value
0244-LGNFY,92.65,72,6670.8,High Value
7274-CGTOD,43.7,62,2709.4,Medium Value
4295-YURET,72.6,56,4065.5999999999995,High Value
3426-NIYYL,51.55,15,773.25,Medium Value
8225-BTJAU,79.25,10,792.5,Medium Value
4635-EJYPD,18.95,32,606.4,Low Value
1866-ZSLJM,20.5,21,430.5,Low Value
4636-TVXVG,19.95,62,1236.8999999999999,Medium Value
4236-UJPWO,24.5,2,49.0,Low Value
9392-XBGTD,20.6,27,556.2,Low Value
3387-VATUS,94.85,5,474.25,Low Value
6402-SSEJG,61.05,25,1526.25,Medium Value
1143-NMNQJ,85.7,2,171.4,Low Value
1169-SAOCL,106.65,49,5225.85,High Value
1110-KYLGQ,108.25,63,6819.75,High Value
9929-PLVPA,20.4,4,81.6,Low Value
3518-PZXZQ,55.3,1,55.3,Low Value
2371-JUNGC,20.25,11,222.75,Low Value
7693-QPEFS,72.95,52,3793.4,High Value
0924-BJCRC,89.45,60,5367.0,High Value
5074-FBGHB,104.65,64,6697.6,High Value
2351-BKRZW,75.2,43,3233.6,High Value
4455-BFSPD,101.15,61,6170.150000000001,High Value
0415-MOSGF,44.4,1,44.4,Low Value
1724-BQUHA,89.5,5,447.5,Low Value
3948-KXDUF,68.75,66,4537.5,High Value
2323-ARSVR,111.05,67,7440.349999999999,High Value
0815-MFZGM,99.0,42,4158.0,High Value
4826-XTSOH,86.05,1,86.05,Low Value
5480-XTFFL,21.0,31,651.0,Low Value
8295-FHIVV,19.4,7,135.79999999999998,Low Value
2495-INZWQ,44.55,4,178.2,Low Value
9086-YJYXS,77.2,34,2624.8,Medium Value
1179-INLAT,19.45,3,58.349999999999994,Low Value
7909-FIOIY,24.85,19,472.15000000000003,Low Value
4139-SUGLD,35.4,31,1097.3999999999999,Medium Value
6857-VWJDT,95.65,1,95.65,Low Value
6351-SCJKT,41.35,3,124.05000000000001,Low Value
5468-BPMMO,19.6,46,901.6,Medium Value
5624-BQSSA,20.95,1,20.95,Low Value
0197-PNKNK,84.45,69,5827.05,High Value
2439-QKJUL,20.25,5,101.25,Low Value
1194-SPVSP,19.65,1,19.65,Low Value
9534-NSXEM,20.65,26,536.9,Low Value
2408-WITXK,34.7,10,347.0,Low Value
8929-KSWIH,99.3,25,2482.5,Medium Value
2250-IVBWA,81.05,64,5187.2,High Value
1810-MVMAI,67.6,30,2027.9999999999998,Medium Value
9506-UXUSK,70.15,13,911.95,Medium Value
1229-RCALF,115.0,64,7360.0,High Value
3572-UOLYZ,84.8,46,3900.7999999999997,High Value
1429-UYJSV,19.7,12,236.39999999999998,Low Value
5577-OTWWW,19.75,15,296.25,Low Value
6100-QQHEB,92.55,17,1573.35,Medium Value
6366-XIVKZ,63.15,13,820.9499999999999,Medium Value
3470-OBUET,74.0,67,4958.0,High Value
2770-NSVDG,29.1,24,698.4000000000001,Medium Value
9375-MHRRS,50.05,6,300.29999999999995,Low Value
2634-HCZGT,60.05,53,3182.6499999999996,High Value
7503-QQRVF,74.3,16,1188.8,Medium Value
4860-YZGZM,20.0,10,200.0,Low Value
6599-GZWCM,74.65,13,970.45,Medium Value
2691-NZETQ,85.35,9,768.15,Medium Value
4404-HIBDJ,74.3,25,1857.5,Medium Value
5533-NHFRF,44.4,7,310.8,Low Value
7037-MTYVW,85.4,38,3245.2000000000003,High Value
4760-THGOT,94.1,43,4046.2999999999997,High Value
7295-JOMMD,98.1,4,392.4,Low Value
4016-BJKTZ,108.9,25,2722.5,Medium Value
6584-VQMYT,56.2,27,1517.4,Medium Value
9838-BFCQT,26.1,72,1879.2,Medium Value
2790-XUYMV,85.45,71,6066.95,High Value
0581-MDMPW,88.95,24,2134.8,Medium Value
5013-SBUIH,109.65,50,5482.5,High Value
1023-BQXZE,74.35,57,4237.95,High Value
9163-GHAYE,48.85,15,732.75,Medium Value
